mean_ATP_prod_eq_cons_frac,mean_ATP_conc,mean_ATP_energy,Fract_success_sims,Enz1_L,Enz1_n,Enz1_Vmax,Enz1_Keq,Enz2_Vmax,Enz2_Keq,ATPase_Vmax,ATPase_Keq
1.0,0.6256530076214557,17.405629461141544,1.0,4.792600716301648e-5,4,0.09981031433483424,12.543919975923362,0.06748465431831495,6884.023324846824,0.0001,1000.0
1.0,0.6260903815558302,11.80254185588114,1.0,0.019387532597523592,2,0.07388845217552507,1102.9562966885353,0.09265608579361985,1222.5250100346937,0.0001,1000.0
1.0,0.015603112303863662,18.681535988241425,1.0,1.7487786665675015e-5,4,0.031903930371446176,466.44249722419084,0.007252195625089759,152.67544890688464,0.0001,1000.0
1.0,0.007882924131005128,18.63656924898295,1.0,1.935039015536207e-5,2,0.010911430135085406,159.21088991404972,0.0038471531651625168,74.29843719497885,0.0001,1000.0
1.0,0.052742775920890994,15.003137549191536,1.0,2.4221518492465282e-5,1,0.084977089279046,14.688916562631594,0.021094081647484463,14.205129673020842,0.0001,1000.0
1.0,0.41508065194226845,11.007079930724736,1.0,0.031207418840782507,3,0.003764135405176847,458.1194071885133,0.005904137449478143,16.735344832242482,0.0001,1000.0
1.0,0.658429963699572,15.786348067629971,1.0,0.00025462532984788563,3,0.0011200739305068672,23.709931242473726,0.008349738849833704,1243.5583090283892,0.0001,1000.0
1.0,0.12181433509490587,17.120127501875338,1.0,0.00023466859492644385,1,0.009584536112949382,769.7192695362834,0.07684903259356943,104.14535224039747,0.0001,1000.0
1.0,0.6908502577907703,17.064069111842365,1.0,0.00010363078519087336,4,0.02301232983345292,34.00612200115322,0.003511511673597722,6930.517679764314,0.0001,1000.0
1.0,0.2877407281953006,15.935337342799818,1.0,0.00022282315411780007,3,0.004304903759806595,9654.116047979378,0.005574978275211293,248.98828940998743,0.0001,1000.0
1.0,0.3590003844624342,18.29764625754485,1.0,0.00013932423067503538,1,0.0034813371310110142,20.357617419947104,0.0020381297227282445,4164.112874748247,0.0001,1000.0
1.0,0.16163957889750336,16.103336463701,1.0,0.00022542469327273957,2,0.005329929464490184,29.628861069889822,0.010344338104142786,112.02356596908152,0.0001,1000.0
1.0,0.4913183732347351,11.040409921801595,1.0,0.04165184868619414,2,0.001272083809531178,4532.865694690624,0.001389832970735025,4872.603632282358,0.0001,1000.0
1.0,0.06067788095009294,19.249384948001747,1.0,1.5648584821259592e-5,2,0.0018988938742826114,288.27135170332673,0.0010508741439026578,1079.2444742420996,0.0001,1000.0
1.0,0.6432293693351913,12.683030120470914,1.0,0.004960216055060071,4,0.013337539119265962,953.9260922016244,0.034006757351918736,96.00538918445177,0.0001,1000.0
1.0,0.1644217754551078,17.501467267589636,1.0,4.585523285150188e-5,3,0.00538107901813871,1262.851606884637,0.041901827213429776,415.4326378049759,0.0001,1000.0
1.0,0.5895343630088825,13.619384066548553,1.0,0.00827532315306219,1,0.007219344962506986,9990.621099063714,0.03020212894454668,339.45197917206707,0.0001,1000.0
1.0,0.5560668265599626,13.901120605240887,1.0,0.006167648817469805,1,0.021108690559880582,44.33946777080132,0.03918740857170392,300.71765422649656,0.0001,1000.0
1.0,0.012592130221076027,18.113299913424658,1.0,3.0022610405820248e-5,1,0.018062921644473103,362.0946169249105,0.05151228686397512,26.23028784820435,0.0001,1000.0
1.0,0.4229583982297256,10.73357977000319,1.0,0.03499941442876591,4,0.0031025538259158605,690.1222132562729,0.037641082523439645,9243.452130027808,0.0001,1000.0
1.0,0.22817761509637144,16.98912972057027,1.0,7.178513437694209e-5,4,0.0028121910116223866,1777.3165511999625,0.002139327362403426,586.1306501425184,0.0001,1000.0
1.0,0.18997216922817564,14.336333650051843,1.0,0.0014357964851537891,2,0.012521254220770711,51.12600671635108,0.059685196084308605,21.97698738047894,0.0001,1000.0
1.0,0.601438709334575,11.727344519880353,1.0,0.05543468355338746,1,0.0025041710861158045,173.96095035440365,0.009142204233582302,4636.505835746598,0.0001,1000.0
1.0,0.44113597679781785,14.987315038549305,1.0,0.0007938004798001474,2,0.025482454115357808,8182.37979429279,0.03453486156289733,222.27734475625132,0.0001,1000.0
1.0,0.4018174740440394,10.614775088456005,0.99,0.09428434615057227,2,0.014854906278118014,22.393964987292872,0.008862927842585645,1359.9102414161669,0.0001,1000.0
1.0,0.30145908573283076,10.14149796162806,1.0,0.0742820876506763,3,0.0027003643637342825,39.05915638033706,0.009258536105898848,20.24642074590322,0.0001,1000.0
1.0,0.09547730982486796,17.28160018719124,1.0,6.882559645407946e-5,2,0.001040857629100801,64.01670399420146,0.017470406223612633,150.20713159595482,0.0001,1000.0
1.0,0.03364112666656613,16.020080812543213,1.0,0.00017857203543710022,3,0.012960517377038634,140.6621004829591,0.018687620099257188,19.131644624702382,0.0001,1000.0
