mean_ATP_prod_eq_cons_frac,mean_ATP_conc,mean_ATP_energy,mean_X_conc,Fract_success_sims,Enz1_L,Enz1_n,Enz1_Vmax,Enz1_Keq,Enz2_Vmax,Enz2_Keq,ATPase_Vmax,ATPase_Keq
1.0,0.06927712237719437,18.96431652628327,0.01916892805096077,1.0,0.0,1,0.0780722812944595,10.330375805399017,0.0010230839384286266,1021.7973934523856,0.0001,1000.0
1.0,0.0016692056283517142,20.36173116058441,0.0198814263631764,1.0,0.0,1,0.001629148853657695,589.5084908788671,0.0010738371234906296,86.72903093258302,0.0001,1000.0
1.0,0.007129739805469156,21.56243550315898,0.019665950926951736,1.0,0.0,1,0.008060981121751116,379.9854548517755,0.01061557486870996,466.9954863449449,0.0001,1000.0
1.0,0.031447587832913244,19.746533582007725,0.019458005102732802,1.0,0.0,1,0.0027368226625169973,36.2640888556156,0.0025365825755381344,855.5931803738174,0.0001,1000.0
1.0,0.025312468567620747,19.6232744338467,0.01946649185340747,1.0,0.0,1,0.050934315014724264,55.13596310165049,0.06969594029022101,453.26208077251823,0.0001,1000.0
1.0,0.0036869074899940546,20.48341322808364,0.019715278271996196,1.0,0.0,1,0.0012896378185359584,4678.684388272447,0.09536376134391514,10.385967192321162,0.0001,1000.0
1.0,0.0006040241868853247,21.159316191085964,0.01989363352429721,1.0,0.0,1,0.03009180492379,1550.334002490481,0.01660274360145785,70.94772235489667,0.0001,1000.0
1.0,0.007869901926047642,24.143439953315788,0.01970032167763159,1.0,0.0,1,0.0013730085968712813,2048.292366102751,0.014849660596260647,955.5130438034811,0.0001,1000.0
1.0,0.07248443638158984,19.81449015900482,0.01900262852861488,1.0,0.0,1,0.0028763568499708646,16.16708995188501,0.010001610125450124,1635.5878976544755,0.0001,1000.0
1.0,0.012401770953549955,23.897631286098623,0.019634252767632674,1.0,0.0,1,0.02637736885511356,203.45434057616293,0.03204995726432514,9368.775563606147,0.0001,1000.0
1.0,0.007177453178861187,19.59838175854186,0.01965757402180566,1.0,0.0,1,0.0018474989690289846,309.9310965157988,0.030359385875285305,65.08686946694402,0.0001,1000.0
1.0,0.008689121340726687,22.55786402314493,0.019671034337543903,1.0,0.0,1,0.0010968453204388458,441.76992847861675,0.004151327482226737,937.5258443033046,0.0001,1000.0
1.0,0.07967181434463881,15.829904396906368,0.01887196079119547,1.0,0.0,1,0.0010140725478377567,13.83687555379628,0.014469368100795622,33.09439050041429,0.0001,1000.0
1.0,0.00026177340682304826,22.757681722928343,0.019897332211520912,1.0,0.0,1,0.007929710931024356,3449.16541485022,0.0036273328888708147,154.54411263174853,0.0001,1000.0
1.0,0.0038937608391877905,24.10113512912067,0.019860847543839412,1.0,0.0,1,0.00807721351842789,209.412669336953,0.001049956596882921,9033.587174320346,0.0001,1000.0
1.0,0.00013447516767427264,22.629625131017683,0.019898617356842657,0.26,0.0,1,0.03151256285137055,6034.640412232612,0.0016033587499081742,139.09883687233287,0.0001,1000.0
1.0,0.0003320948482374468,20.853054450126734,0.019895635641156432,1.0,0.0,1,0.08470964007176933,3544.1558031200934,0.07403300617996757,25.846048393970854,0.0001,1000.0
1.0,0.00020419697377548586,20.437361881569938,0.01989787566476651,1.0,0.0,1,0.02647711783763514,4121.18458220779,0.006119582841256249,11.832293706867048,0.0001,1000.0
1.0,0.09104765989317955,17.05417758651923,0.01878451472218644,1.0,0.0,1,0.010819064857145285,11.857462171716294,0.0384167098227439,138.94654835443612,0.0001,1000.0
1.0,0.0004611350059283658,21.2793438229038,0.01989494369399926,1.0,0.0,1,0.0030451082992313237,2233.548710603767,0.0022271591113897406,59.118420395115244,0.0001,1000.0
1.0,0.07551082596870522,14.70797133304567,0.01866932983583908,1.0,0.0,1,0.008563293860902281,13.84606423010399,0.009125739696680199,14.265961634876426,0.0001,1000.0
1.0,0.0063635277820972705,23.23819322220666,0.019713160889204877,1.0,0.0,1,0.0014432919494223122,4885.475816985977,0.006473360939237793,166.27237867712657,0.0001,1000.0
1.0,0.0008938519822978833,23.300568878694758,0.01989096023918452,1.0,0.0,1,0.06563110286195481,968.4303159176318,0.02187161536805243,918.1641172393042,0.0001,1000.0
1.0,0.000290558900814877,22.155099770587682,0.019897029035388446,1.0,0.0,1,0.010747929581295569,3037.1720211511674,0.004205252004451252,94.02818176999808,0.0001,1000.0
1.0,0.0011235739223105022,22.117859461669713,0.01988858267200695,1.0,0.0,1,0.01349158883799784,739.0912381900317,0.0025105489094011378,353.33827221281985,0.0001,1000.0
1.0,0.0011264207546653829,23.147607625499447,0.01988864415359689,0.95,0.0,1,0.07656145651555742,709.149289132055,0.0018189154529530546,1008.338026825002,0.0001,1000.0
1.0,0.00757767787462711,22.70039999578055,0.019685652048034272,1.0,0.0,1,0.00197843250158748,776.7269122439354,0.011835314806662299,601.1037222980715,0.0001,1000.0
1.0,0.0024144532285159466,21.873960939339568,0.01987549539831239,1.0,0.0,1,0.031212402717094724,330.9087893410244,0.001040708552548067,596.5795165429844,0.0001,1000.0
1.0,0.00012436148682439853,21.870687821920644,0.019898695763915227,0.06,0.0,1,0.009954872304817257,7533.129403005003,0.0018134661593300287,819.3217628216106,0.0001,1000.0
1.0,0.06371990178937863,16.16454780540385,0.01903318443402473,1.0,0.0,1,0.0010596037617671306,18.025021094370995,0.0017650156453860766,40.93933226643691,0.0001,1000.0
1.0,0.09131852703193591,17.672683859954304,0.018774238765457738,1.0,0.0,1,0.03538197791256361,11.75986659429589,0.0419514634987039,313.9112203804334,0.0001,1000.0
1.0,0.000124892076095533,21.9177126400012,0.019898716026699584,1.0,0.0,1,0.0025932841911425674,7185.806162816685,0.001140826222698962,31.731990678499347,0.0001,1000.0
1.0,0.06257024109706057,16.630662498691166,0.01906583457219254,1.0,0.0,1,0.005111157380164769,18.57304581382899,0.014077186976301975,59.19155914447025,0.0001,1000.0
1.0,0.026156185456643163,16.941067755755757,0.01959880806270487,1.0,0.0,1,0.04559923886483484,29.357645127129366,0.0012099695129535067,47.197513553709356,0.0001,1000.0
1.0,0.006424132978885218,23.31507108966691,0.019690054766506374,1.0,0.0,1,0.008315172827378172,969.3808502188779,0.0100665405236367,1096.4197000509998,0.0001,1000.0
1.0,0.0036705143685829985,19.347354708191723,0.019687149323562275,1.0,0.0,1,0.0010081512402388094,807.1167547190413,0.0017138342496655261,22.31466877223366,0.0001,1000.0
1.0,0.00013857200688783435,27.020585933065778,0.019898610806428036,0.88,0.0,1,0.03821680566138273,6184.623500446064,0.015369157072152794,5366.082116736441,0.0001,1000.0
1.0,0.00013695141538623865,19.840841496234557,0.01989854252309577,0.02,0.0,1,0.014675711613145927,6805.031986664767,0.002523413822090704,4576.081275952014,0.0001,1000.0
1.0,0.0038264446476231435,19.737362569644432,0.019695399246358356,1.0,0.0,1,0.011965926576663996,1285.274209035121,0.09034499707125525,18.34114978364573,0.0001,1000.0
1.0,0.003013110920435379,24.53609579428697,0.019866679211350248,1.0,0.0,1,0.008332711211358281,430.3894688328338,0.0077562617131586515,8902.09626739321,0.0001,1000.0
1.0,0.00017953676063968643,21.361916658473877,0.019898164045700606,0.86,0.0,1,0.09350996576866749,4500.6983637817675,0.005865630486772584,27.85259096375547,0.0001,1000.0
1.0,0.0005467847588299261,19.33697864355909,0.019893977343315966,1.0,0.0,1,0.003921514914043943,1636.4788718959505,0.0016998404799003029,10.395413238266775,0.0001,1000.0
1.0,0.0004881032953195181,22.48846708058072,0.019895051974584077,0.83,0.0,1,0.014852510791555862,1675.217183032969,0.0015351184242801985,242.34476884061905,0.0001,1000.0
1.0,0.022052994589665434,20.683576225739916,0.019513368563887575,1.0,0.0,1,0.0272406946789069,69.86630656435278,0.05592456995908389,957.0644080875398,0.0001,1000.0
1.0,0.00032176769970911637,24.818397148410558,0.019896756856165307,1.0,0.0,1,0.025922460116241296,2875.139820643081,0.013513587610201445,1498.7938544547983,0.0001,1000.0
1.0,0.00026414847506296707,23.469839918592328,0.019896019355269193,1.0,0.0,1,0.0018819855004082872,5803.877649413149,0.0018231787763827766,232.15135519759238,0.0001,1000.0
1.0,0.007473158634481232,24.282439570583314,0.019708343068300205,1.0,0.0,1,0.018041076392919155,3785.955773937794,0.07268572220607394,616.6233429021595,0.0001,1000.0
1.0,0.00896901285708193,26.078950982722098,0.019703835299267388,1.0,0.0,1,0.0018655815499679562,2894.1963675109014,0.008538870999928738,4871.394586361215,0.0001,1000.0
1.0,0.01848636583405656,18.236258896873238,0.019639176981492878,1.0,0.0,1,0.003448824460852227,55.99852726963625,0.0027554315657977555,113.83754767780542,0.0001,1000.0
1.0,0.004439657242754508,17.29426746132925,0.01984572791506343,1.0,0.0,1,0.0058267677968283265,193.33352985353,0.0018955775047641858,10.969181794520933,0.0001,1000.0
1.0,0.08905542089292356,20.514247889670678,0.01884546888594998,1.0,0.0,1,0.00382085108233133,12.668892643234404,0.02980596842514133,4058.374132838136,0.0001,1000.0
1.0,0.005413186787987909,21.486598000305204,0.01969819090114309,1.0,0.0,1,0.004295329924335781,1608.4219518868506,0.07398942956149426,83.60895908076658,0.0001,1000.0
1.0,0.05631893264814448,20.863254326718025,0.01932031809965745,1.0,0.0,1,0.009006696484202154,13.512766447862884,0.0016374773578009592,5471.403979016427,0.0001,1000.0
1.0,0.09293714146193371,17.08942816502282,0.018768268058642804,1.0,0.0,1,0.012409093428687127,11.576488993968317,0.09924902832897733,142.01848222843418,0.0001,1000.0
1.0,0.00010601570236162855,21.94752557528384,0.01989888357838118,0.05,0.0,1,0.0768343664851898,7579.58442076452,0.001139420270178182,769.1801889347814,0.0001,1000.0
1.0,0.0038592633835446643,22.24049962110852,0.01969668804478622,1.0,0.0,1,0.006700115057064798,1397.2456133164633,0.00713730204899932,274.3474013592097,0.0001,1000.0
1.0,0.0176239309410381,21.092060421743316,0.019561753668957745,1.0,0.0,1,0.001432393710213788,95.65280950128687,0.0028961588428668018,1056.2453837957166,0.0001,1000.0
1.0,0.0030348118005229584,18.552368462294925,0.01986707769629644,1.0,0.0,1,0.08388330493416805,266.3367057453901,0.0074224911523787795,26.63402428097851,0.0001,1000.0
1.0,0.005788064802229185,19.392801478345596,0.019670308929664936,1.0,0.0,1,0.0012142436807652363,428.59309121600865,0.03190676325234079,38.089814607195834,0.0001,1000.0
1.0,0.035853511571794214,19.01994386655174,0.019408631165659936,1.0,0.0,1,0.00992172240008007,30.36363994617878,0.008934745454315308,484.82764373115845,0.0001,1000.0
1.0,0.00684834886951641,20.28094145262751,0.019665760521711192,1.0,0.0,1,0.01035791499237447,377.8867368336973,0.04132218421175996,110.79887352263853,0.0001,1000.0
1.0,0.009155819033544179,22.962985725131748,0.01967290879513934,1.0,0.0,1,0.0012350755537392216,469.6884049874913,0.04786930813508239,1253.6877140064253,0.0001,1000.0
1.0,0.018138186526361934,21.27104205241596,0.01956329625218764,1.0,0.0,1,0.001977059748575182,96.77066916384305,0.017054147651956862,1133.5847429189637,0.0001,1000.0
1.0,0.02477320331614389,16.126336760266387,0.019596491152869978,1.0,0.0,1,0.018258496248976255,31.381088650176892,0.0013813917815295841,19.68105437744606,0.0001,1000.0
1.0,0.005558452033382197,18.461143805646735,0.019665258562072713,1.0,0.0,1,0.0012182851314719242,372.69257391856775,0.0696379775806968,17.096928293592523,0.0001,1000.0
1.0,0.033772105401475586,16.391188652284153,0.01948680213929417,1.0,0.0,1,0.008810963491876732,23.742787878240602,0.0022927004228578958,35.44898524630167,0.0001,1000.0
