ATP_prod_eq_cons_frac,ATP_conc,ATP_energy,Fract_success_sims,Enz1_L,Enz1_n,Enz1_Vmax,Enz1_Keq,Enz2_Vmax,Enz2_Keq,ATPase_Vmax,ATPase_Keq
1.0,0.9947721053757373,22.604113713413778,1.0,0.0,1,0.0014447135010954469,249.70612651520582,0.006051301126419064,7180.742886720193,0.0001,1000.0
1.0,0.9920143634200439,21.801671843186142,1.0,0.0,1,0.015502658574822688,112.11475071725957,0.006895293685224064,1826.5384507709337,0.0001,1000.0
1.0,0.9923692828981193,21.609733881566214,1.0,0.0,1,0.009241728002583589,5163.084822097873,0.008271100893746396,315.652669748157,0.0001,1000.0
1.0,0.9942931258164012,22.3437938599601,1.0,0.0,1,0.003917328998191403,663.8282214655404,0.054392721472280865,1516.3647439555966,0.0001,1000.0
1.0,0.9887877657908852,18.757361889416828,1.0,0.0,1,0.0277848362818829,373.0737475145929,0.09062272016020255,24.614938939411243,0.0001,1000.0
1.0,0.9617058017079362,15.920086497032415,1.0,0.0,1,0.04294569155528097,31.118760545885454,0.012631973479364336,16.98971517285283,0.0001,1000.0
1.0,0.993850365359642,22.604572270043413,1.0,0.0,1,0.09989691513907924,2948.3751713553847,0.03488103394221783,459.05305516911994,0.0001,1000.0
1.0,0.9925914178402014,20.610973172388807,1.0,0.0,1,0.003841567543952959,7375.080712398264,0.011936192862532148,48.799691016087245,0.0001,1000.0
1.0,0.9925121686618285,21.661021351758517,1.0,0.0,1,0.001190357716199028,97.20674112561323,0.00942282735868791,2315.9849448961554,0.0001,1000.0
1.0,0.9943647355413349,23.421258296343552,1.0,0.0,1,0.0952535233113453,111.2376463846669,0.008585882312609571,9640.015798283626,0.0001,1000.0
1.0,0.9895930181816639,19.20387997810354,1.0,0.0,1,0.020208201282300848,48.70674870836678,0.005783508272809518,293.7964318286128,0.0001,1000.0
1.0,0.9900793494094084,20.367256984022248,1.0,0.0,1,0.014125696130384497,4126.707317406955,0.015179046374138404,23.193387624688693,0.0001,1000.0
1.0,0.9892038100843924,18.8559560383797,1.0,0.0,1,0.0019535132196815083,145.7885300277905,0.09318989056742699,65.04263103020259,0.0001,1000.0
1.0,0.9959285004773808,22.757544899475132,1.0,0.0,1,0.0018777734305378691,595.5944008704818,0.07288504369451917,5967.598075167019,0.0001,1000.0
1.0,0.9870061819599294,18.161672257581778,1.0,0.0,1,0.03825856270694108,61.17428055878087,0.015762561439664726,84.83790095653701,0.0001,1000.0
1.0,0.9902992234267668,19.650389710415347,1.0,0.0,1,0.05996240210119182,473.21007969334386,0.00582463175161645,45.28133842777279,0.0001,1000.0
1.0,0.9826814083971471,17.375109630850513,1.0,0.0,1,0.014144195471997575,131.6703559804444,0.030198253729453766,18.16682937342059,0.0001,1000.0
1.0,0.9928423899312071,21.637913836879356,1.0,0.0,1,0.0010074832262871346,150.50306409513686,0.061471244832841346,1843.9407033822574,0.0001,1000.0
1.0,0.9895939733664858,19.575803679376758,1.0,0.0,1,0.07162917806344539,47.61483962322095,0.05041332091000185,495.3118293976945,0.0001,1000.0
1.0,0.9894357740251984,20.033470409503995,1.0,0.0,1,0.002155232405424727,213.63114494744178,0.002316136669398477,206.0370989621924,0.0001,1000.0
1.0,0.989260519614082,18.865148305486386,1.0,0.0,1,0.0016855966432087997,761.9713965136214,0.07850607595464408,13.15670797175371,0.0001,1000.0
1.0,0.9911089566937776,22.177498715743553,1.0,0.0,1,0.03651033807248105,111.94427267895588,0.033316656881994686,3164.431297835871,0.0001,1000.0
1.0,0.9836651004957728,17.56988524686117,1.0,0.0,1,0.010354099935726621,29.831227222618125,0.01843935916003804,100.30487340207442,0.0001,1000.0
1.0,0.9977499374955446,23.764575996344874,1.0,0.0,1,0.012463969060300568,3340.392036421496,0.06590317703833885,7080.67546596991,0.0001,1000.0
1.0,0.9895238154627652,19.3033739988455,1.0,0.0,1,0.040250915053094236,142.4335858070505,0.07979661405899105,117.86915667188006,0.0001,1000.0
1.0,0.9932217058790949,20.877926170151987,1.0,0.0,1,0.004980241484297909,8576.565597511662,0.04152610599456855,55.559203171074735,0.0001,1000.0
1.0,0.992134470465069,21.775113106064364,1.0,0.0,1,0.011370097004294241,273.3007029468846,0.005084398528830624,863.2370189640745,0.0001,1000.0
1.0,0.990044490500961,19.442431620863093,1.0,0.0,1,0.0012494514047879733,190.03766300374227,0.010315766644965018,93.11515374559224,0.0001,1000.0
1.0,0.9906451449738131,19.74846493802819,1.0,0.0,1,0.014535452041384818,1000.1839997370437,0.00103048029600385,42.61342815545908,0.0001,1000.0
1.0,0.9939761049174933,22.119456737293508,1.0,0.0,1,0.02158591076615265,7221.028681148278,0.04024927714927281,216.82574157031542,0.0001,1000.0
1.0,0.991470611516195,21.332895339314963,1.0,0.0,1,0.0013086613661138407,62.720587180054665,0.0021706589809460442,2403.947616686877,0.0001,1000.0
1.0,0.9844119740985208,18.321685187026443,1.0,0.0,1,0.006102084372197226,26.442020429748283,0.005787856724550622,284.2023855698894,0.0001,1000.0
1.0,0.9839997101031043,17.54740650777302,1.0,0.0,1,0.004026714764907004,74.19353842841123,0.009331327854217504,37.93520227302109,0.0001,1000.0
1.0,0.982823753170413,17.316781238607508,1.0,0.0,1,0.02354196375651031,130.19884128897496,0.006814208730161997,16.508611915508645,0.0001,1000.0
1.0,0.9940005986540981,21.983546329628858,1.0,0.0,1,0.0012809131825700884,359.2654245847062,0.05595119734953147,2120.729741519729,0.0001,1000.0
1.0,0.9908602925235839,20.0795932234851,1.0,0.0,1,0.027420868810657285,946.1400795985572,0.002205249951744307,41.480694629063315,0.0001,1000.0
1.0,0.9928284838219694,21.132839765196824,1.0,0.0,1,0.0014331630198079317,1032.7895036210784,0.004606086019552571,396.9459538796984,0.0001,1000.0
1.0,0.9925016973925486,21.46803478305833,1.0,0.0,1,0.00983451130824658,807.7065747785351,0.003361334870171652,466.2027146939432,0.0001,1000.0
1.0,0.9922208966392126,21.122047844891963,1.0,0.0,1,0.01952847267774171,493.649080100115,0.001511609464794523,706.2879353218882,0.0001,1000.0
1.0,0.92328915847556,15.1455963675181,1.0,0.0,1,0.0047813329928467095,19.316673065353264,0.005970196186113117,14.787014877359717,0.0001,1000.0
1.0,0.9910434187007194,20.088396081451005,1.0,0.0,1,0.005813494970871627,1984.0733015416486,0.001248542344439589,2998.1792823609085,0.0001,1000.0
1.0,0.9950466089581004,22.045795616760696,1.0,0.0,1,0.0020990629022074408,1420.0927289461004,0.03402186548444292,1297.9350467842787,0.0001,1000.0
1.0,0.9904635626542376,19.476886681274888,1.0,0.0,1,0.03920478358269725,2066.9610321589494,0.0010845300807762928,820.6193744407506,0.0001,1000.0
1.0,0.9912123355027262,20.116066738093576,1.0,0.0,1,0.08066031108028723,2712.399392490116,0.002860310803567662,101.39031515338185,0.0001,1000.0
1.0,0.9860960206217214,18.067350080299228,1.0,0.0,1,0.0030964143567379135,36.10668395500048,0.004988897267570362,139.2798539887326,0.0001,1000.0
1.0,0.9904978609081272,19.519850398588716,1.0,0.0,1,0.033872324356037806,4289.101376002401,0.002177420261190183,2423.2190279987467,0.0001,1000.0
1.0,0.9939175751616233,22.810200723349276,1.0,0.0,1,0.019766044590159345,8357.73270787429,0.01659565564677304,1889.4357166703383,0.0001,1000.0
1.0,0.9873732221884883,18.170639452340897,1.0,0.0,1,0.0013084173116184826,12.856589480938965,0.007305273001513088,383.8628175702655,0.0001,1000.0
1.0,0.9926281750420138,21.557512261089936,1.0,0.0,1,0.025225723667827483,1830.9098670037697,0.005199712817705835,8629.196544663302,0.0001,1000.0
1.0,0.9898455506977912,19.09595155976806,1.0,0.0,1,0.02580209992814525,4150.3343889623675,0.0015659843752332274,17.009720007234204,0.0001,1000.0
1.0,0.9921337155942733,21.520860523867896,1.0,0.0,1,0.0993946251104811,213.7820811594964,0.004973721563149948,654.9712514162945,0.0001,1000.0
1.0,0.993623134398442,23.00548544365243,1.0,0.0,1,0.04887357298496722,280.14854475128266,0.015965231507226032,2795.8837268923035,0.0001,1000.0
1.0,0.9953302007017716,23.384609475752328,1.0,0.0,1,0.031170905473813838,2574.6652298738177,0.05200619309416955,2043.536638580854,0.0001,1000.0
1.0,0.9926573756802902,22.205207983510064,1.0,0.0,1,0.01922167319904121,33.565602173506164,0.004436007965441612,8586.912355029022,0.0001,1000.0
1.0,0.9927558437627257,22.598450729957055,1.0,0.0,1,0.053563043047805396,933.5117860173063,0.03371325964804219,696.3842306493412,0.0001,1000.0
1.0,0.9906384623889712,20.340192795144276,1.0,0.0,1,0.0032120059787152616,218.33259256342643,0.005780174749003297,227.9942760596074,0.0001,1000.0
1.0,0.9954227137683519,23.16552608314307,1.0,0.0,1,0.003987645109790376,327.5284798362124,0.04169345453412487,7684.073193058754,0.0001,1000.0
1.0,0.988581120286964,18.918247819656287,1.0,0.0,1,0.023482767407781376,28.496038666825548,0.03536562855258558,421.2750726541634,0.0001,1000.0
1.0,0.9948789151745616,22.066700024675242,1.0,0.0,1,0.012771038828581608,7584.187903371969,0.07484201744197129,240.27014190275503,0.0001,1000.0
1.0,0.9911977592575506,20.90726480880767,1.0,0.0,1,0.0027517090905983988,11.162240176238939,0.00584257843270396,7465.296471308308,0.0001,1000.0
1.0,0.9944774834829774,21.529444031820503,1.0,0.0,1,0.0015724803085546623,2212.251168403147,0.0063537018880315725,676.9544525883713,0.0001,1000.0
1.0,0.9977173321949376,23.173687166459295,1.0,0.0,1,0.002682361593122102,2300.2051546431703,0.01727144101311905,9589.021780528936,0.0001,1000.0
1.0,0.9952419613434926,23.038649172401115,1.0,0.0,1,0.0196930456804325,2303.688420552912,0.0529883187347345,1362.3792901334627,0.0001,1000.0
1.0,0.9911585685663101,20.167164072330053,1.0,0.0,1,0.013804544832301476,851.6601017213695,0.0011513312617856303,99.88440441729928,0.0001,1000.0
1.0,0.9881083847889124,18.368311073435226,1.0,0.0,1,0.09852241817673627,457.59346918711356,0.0028048635956439,12.714567841562097,0.0001,1000.0
1.0,0.9885805445031949,18.955373179193288,1.0,0.0,1,0.06095986340448539,35.37288429068852,0.04241714946378157,356.3392836375279,0.0001,1000.0
1.0,0.9907781235335784,19.902890108700422,1.0,0.0,1,0.0058838303834816315,3302.366773348185,0.001532096792987911,570.4327081963581,0.0001,1000.0
1.0,0.9947636000356591,23.263086715485105,1.0,0.0,1,0.08373956724282364,569.26113033996,0.012649459811596648,7567.945912924274,0.0001,1000.0
1.0,0.9887431942496515,18.672208096019826,1.0,0.0,1,0.0022691987618573867,37.73181253372785,0.014528982265203591,215.36919161470544,0.0001,1000.0
1.0,0.965539285261159,16.46969953478568,1.0,0.0,1,0.002332831730407754,38.188046889063735,0.0026538697097893563,29.367954895586042,0.0001,1000.0
1.0,0.9911362278305548,20.697808412061317,1.0,0.0,1,0.006329755948499055,84.4085974364939,0.0022311146975839045,774.8535468118589,0.0001,1000.0
1.0,0.9859856237596439,17.77307477407345,1.0,0.0,1,0.0024961191363592336,34.7562702937784,0.0844615362610488,92.05419959347952,0.0001,1000.0
1.0,0.9908989717297514,21.04632087775191,1.0,0.0,1,0.0058965128317584325,2784.145164038475,0.005587589726748535,164.23523174057567,0.0001,1000.0
1.0,0.992109039480734,21.872845424554043,1.0,0.0,1,0.011755061962951901,891.083934402678,0.017382416567015706,434.9545663833319,0.0001,1000.0
1.0,0.9925381324988457,21.78990691422695,1.0,0.0,1,0.0015014663733331581,59.482306436075476,0.052743785777701876,3468.0865400647895,0.0001,1000.0
1.0,0.9912544901824871,20.14194532800276,1.0,0.0,1,0.025997420388901345,1722.3823995180567,0.0016414303355157477,3961.1385032217154,0.0001,1000.0
1.0,0.9881647733439958,18.42521459245863,1.0,0.0,1,0.01145678436879963,24.50031682536893,0.0016328911880051004,257.9507360414221,0.0001,1000.0
1.0,0.923695626703608,14.947759823854803,1.0,0.0,1,0.03945934155462418,17.815031152160028,0.006124353356099433,10.798647325776297,0.0001,1000.0
1.0,0.9899504185053039,19.367936177988202,1.0,0.0,1,0.0015850245489494993,14.849423696721287,0.015558737872204258,1087.5337382496587,0.0001,1000.0
1.0,0.9889188525592765,19.713255647044335,1.0,0.0,1,0.02896932648398785,36.620498062075846,0.027028885609602697,822.5599110700545,0.0001,1000.0
1.0,0.990533468079067,20.01014507742514,1.0,0.0,1,0.02753622679988243,173.81514294098852,0.08615721042751857,186.71065514981686,0.0001,1000.0
1.0,0.9933079657901573,22.724673879631588,1.0,0.0,1,0.027738353233979416,100.93234973277343,0.005990279444525711,5084.83454687231,0.0001,1000.0
1.0,0.9882596596226233,18.42830221203676,1.0,0.0,1,0.0012128402709054276,41.32867190733126,0.031712395477995,149.84382576172777,0.0001,1000.0
1.0,0.9911457448892846,20.495997375554467,1.0,0.0,1,0.019998095698186346,15.698758490779616,0.0018782800889433095,3190.668375781427,0.0001,1000.0
1.0,0.9901475955880941,19.91128807127333,1.0,0.0,1,0.019550218706322633,112.06532288196962,0.011799809227600766,284.6905020208565,0.0001,1000.0
1.0,0.9928464674172727,21.799035264381526,1.0,0.0,1,0.031972545931584086,2587.4959578100334,0.008587392884029193,1409.0615981613166,0.0001,1000.0
1.0,0.9765295055576118,16.637027718259862,1.0,0.0,1,0.05670509510267059,89.15490309843979,0.004920925546133218,11.602581269292612,0.0001,1000.0
1.0,0.9939825173449901,21.83175245777111,1.0,0.0,1,0.001886077745701403,1130.9232957348318,0.0037715799273374704,1307.8720760440356,0.0001,1000.0
1.0,0.982771188441926,17.23612910056275,1.0,0.0,1,0.002541584430068272,20.35851488224194,0.06998000013711325,91.74992103813433,0.0001,1000.0
1.0,0.9940451078025596,22.716763757115537,1.0,0.0,1,0.0619777177033165,1153.8826197240408,0.011883811358433909,5977.393954965757,0.0001,1000.0
1.0,0.9911118905370127,20.492748623271744,1.0,0.0,1,0.05194345135321432,10.808275977078626,0.007400660046486928,4670.654733073763,0.0001,1000.0
1.0,0.9905077386418176,19.64805587101013,1.0,0.0,1,0.09415647072926348,3057.1327030309094,0.0030615565844522704,11.333533065248522,0.0001,1000.0
1.0,0.9845878962699266,17.575740139918135,1.0,0.0,1,0.017592845052830458,126.01618237905755,0.06560706260339991,22.008850830856886,0.0001,1000.0
1.0,0.9929783245374634,22.13925265482205,1.0,0.0,1,0.03918564440807194,172.59838763116056,0.0027349305555943006,1950.0996326630132,0.0001,1000.0
1.0,0.9904799567726711,19.989687125520216,1.0,0.0,1,0.027295916120224518,15.819868110883425,0.0755846501261244,2031.6621889834294,0.0001,1000.0
1.0,0.9909105951826571,20.258303222683654,1.0,0.0,1,0.005938359933096171,322.2356817818229,0.047826461367529396,123.94939934411468,0.0001,1000.0
1.0,0.9785020315616567,16.79797604848196,1.0,0.0,1,0.0875473315827732,53.69897179231381,0.00846921744703019,22.696308938987983,0.0001,1000.0
1.0,0.9899825116481016,19.18415858786636,1.0,0.0,1,0.0013835254625726356,1539.9894221250586,0.041564270778005834,12.314742360865843,0.0001,1000.0
1.0,0.9882633758963894,19.08101002933265,1.0,0.0,1,0.03389865438282212,57.50834656055432,0.02890468409198582,265.5302260598577,0.0001,1000.0
1.0,0.9686863536540513,16.161118257391447,1.0,0.0,1,0.005198579396217919,15.949671974318019,0.09212095439612741,39.92977881115246,0.0001,1000.0
1.0,0.9917163801891153,21.054112191880243,1.0,0.0,1,0.0014258144831274357,53.931400000515374,0.048831980052584455,1640.4467870398237,0.0001,1000.0
1.0,0.991892239460445,21.30338870524551,1.0,0.0,1,0.009058409589071439,475.03351091370587,0.04673801105876878,268.46593201728825,0.0001,1000.0
1.0,0.9886526879466365,18.771091004328845,1.0,0.0,1,0.006086178199060444,92.91128315568736,0.0027208694505235094,104.07730323754785,0.0001,1000.0
1.0,0.9925831848218774,20.72376973426388,1.0,0.0,1,0.0031198378995756846,3877.6691238197664,0.023485446888863934,70.2987555203545,0.0001,1000.0
1.0,0.9915876172492036,20.61914106691168,1.0,0.0,1,0.0017027227843392477,5021.8734291402825,0.001401172324424377,269.4103474376818,0.0001,1000.0
1.0,0.9860634487973043,18.472184040362823,1.0,0.0,1,0.0090841307046168,34.132102543713444,0.0081127046463351,247.69397074148847,0.0001,1000.0
1.0,0.9956492812767397,22.220185568584622,1.0,0.0,1,0.0015302809999900376,1185.362612250684,0.0917648176569519,2395.7279811491867,0.0001,1000.0
1.0,0.9897250391192106,19.066414159949314,1.0,0.0,1,0.013433696783018633,7986.4530842342365,0.002092612683531988,2057.9263845218293,0.0001,1000.0
