mean_ATP_prod_eq_cons_frac,mean_ATP_conc,mean_ATP_energy,Fract_success_sims,Enz1_L,Enz1_n,Enz1_Vmax,Enz1_Keq,Enz2_Vmax,Enz2_Keq,ATPase_Vmax,ATPase_Keq
1.0,0.01783955527168126,19.654601331047836,1.0,0.0,1,0.012863816456017014,77.39445983970823,0.013224723816237195,377.4988573968319,0.0001,1000.0
1.0,0.00782522102965818,26.623186742383712,1.0,0.0,1,0.005124652681994293,8475.92885433314,0.005957057860696883,3542.0735810241663,0.0001,1000.0
1.0,0.00016353627529302702,24.807064907030032,1.0,0.0,1,0.04500650334831805,6065.200051521197,0.030096625750071698,737.1630448482365,0.0001,1000.0
1.0,0.03606611445953707,21.791010639968814,1.0,0.0,1,0.0017122626468601204,40.50839258787547,0.05117006306950419,4483.7050070247205,0.0001,1000.0
1.0,0.0002872983084460099,22.226004080104637,0.72,0.0,1,0.01763800115256733,2816.4155245407696,0.0011221843588824195,113.30558585749881,0.0001,1000.0
1.0,0.008373837489269934,25.462044909559676,1.0,0.0,1,0.002230086039629502,5605.609641956078,0.062339979772818,1297.4759469289593,0.0001,1000.0
1.0,0.05599863858801777,16.67398915447635,1.0,0.0,1,0.0018505536787360702,21.243928675206693,0.08750431336202448,49.81098335144814,0.0001,1000.0
1.0,0.008457884521635279,20.63277961660866,1.0,0.0,1,0.001743054282445347,262.16988852290706,0.003484242414089655,243.30279949217487,0.0001,1000.0
1.0,0.007837370854798402,17.99254844456702,1.0,0.0,1,0.0010362858904220365,216.2618041486873,0.009145236200261317,18.792002511362575,0.0001,1000.0
1.0,0.052727837070471635,18.53105108552859,1.0,0.0,1,0.00318958050462667,23.335899471977665,0.04095830669089009,296.83057184066166,0.0001,1000.0
1.0,0.01753449117941329,17.19230054848585,1.0,0.0,1,0.0016118707509403477,79.86510044215478,0.005498865420649816,23.77017572850597,0.0001,1000.0
1.0,0.01755446796798241,21.945449969711586,1.0,0.0,1,0.07608214423361803,44.67725554793126,0.004058916135700147,4768.641182415043,0.0001,1000.0
1.0,0.014632158976186495,19.300728921266877,1.0,0.0,1,0.018138141760627696,55.23696736111586,0.0029419637582714935,277.08016546450034,0.0001,1000.0
1.0,0.06521621648487744,19.700129512513293,1.0,0.0,1,0.003738620740559563,13.448911991908528,0.002452221774213255,1953.0035694821293,0.0001,1000.0
1.0,0.00012078396906024424,25.0223877849532,1.0,0.0,1,0.0034821055146462775,8156.069417365338,0.002284615354477163,677.6108241869706,0.0001,1000.0
